902	1800
-58.518122	63.729795	-65.842596
-80.677907	39.136904	-70.079876
-99.402659	19.400830	-62.546565
-95.091588	-3.797571	-67.312348
-74.620758	-10.730880	-83.283602
-70.199198	-30.436763	-71.548959
-47.832067	-47.779910	-77.387420
-46.718169	-70.627459	-56.340737
-10.525254	-83.785395	-57.902296
18.792175	-74.026466	-66.558814
51.740064	-74.999119	-54.831507
64.522095	-48.514033	-70.927038
88.579708	-29.718938	-65.660391
53.080414	-9.986067	-93.628832
41.258751	-2.733759	-87.399439
25.241676	35.312922	-77.812158
-7.622473	49.678244	-73.302578
-28.393218	26.767604	-83.807385
-67.870042	25.651784	-84.122667
-65.832740	-1.251783	-93.697038
-40.368258	-22.275490	-98.430259
-26.289610	-48.249775	-93.443640
5.048503	-61.197810	-82.296277
26.063350	-49.375927	-85.279540
52.195716	-35.522262	-86.684802
32.398273	-12.088015	-81.934616
-2.048808	2.728779	-83.233865
-15.434141	-17.811673	-88.095761
18.795442	-32.460889	-85.758075
-5.628796	-33.818876	115.851105
18.019543	-32.422429	115.638280
29.838699	2.394226	118.226136
3.095792	30.311899	120.442573
-23.880945	18.175924	120.985752
-20.786377	-11.138196	118.982141
-48.509061	28.542863	117.841908
-61.324732	8.843113	114.063056
-52.462483	-15.344194	114.058505
-36.552244	-24.958565	115.833746
-57.264540	-36.258625	107.279208
-44.017339	-61.509615	104.537636
-24.057701	-63.275863	108.185897
-21.394663	-47.639245	112.702710
-3.560580	-73.182347	106.511442
22.750798	-56.149281	110.815430
63.604869	-30.894381	114.322893
77.773139	-34.254720	112.839333
89.695006	-2.825064	109.471631
80.220359	36.360291	108.895522
60.412722	40.879233	114.504554
55.719099	5.054217	116.564223
28.875168	67.948538	114.102924
-2.561362	60.041195	118.379030
17.969235	85.069463	107.808685
-26.219697	86.910478	104.605410
-53.167337	72.323370	106.804658
-40.414935	62.575013	114.284040
-80.045453	62.926816	99.082217
-89.757860	40.672735	96.162796
-81.850705	30.706932	102.804936
-59.385896	43.212656	113.203739
-87.370939	12.030388	98.467296
-77.721801	4.836362	105.087247
-99.408086	6.449874	87.495688
-99.672789	-3.761165	82.541439
-90.197842	-16.724875	87.167984
-80.284002	-13.707862	98.742184
-89.297060	-30.326545	78.906005
-77.897653	-48.365276	81.472201
-67.203422	-51.671287	91.930692
-68.688989	-30.615542	100.938696
-53.937302	-71.300258	93.318345
-42.175668	-75.495503	99.584777
-51.488448	-81.759751	87.306927
-36.447568	-91.299838	91.570228
-23.023526	-94.974747	98.224817
-26.302772	-89.629904	100.227948
-7.677492	-101.552772	94.456782
8.292327	-100.428384	95.470687
11.601743	-89.770955	102.517126
-7.647321	-85.550500	103.506352
35.393411	-78.534744	105.868743
42.455724	-57.281224	111.161957
55.736734	-78.485475	104.605098
76.967317	-60.592294	108.414752
102.600187	-34.012540	99.163181
110.638781	-27.192373	88.032003
113.241582	-0.156623	79.704240
109.919942	23.037154	79.737094
103.469904	23.129898	90.366756
98.752950	-6.884047	101.465081
91.755058	54.439978	90.201829
77.563458	63.611388	100.724044
86.279816	72.761152	77.828893
59.409236	90.804926	78.978336
34.170909	94.123619	90.666066
46.849888	85.251256	100.038838
-2.670852	100.611328	87.891710
-34.180805	93.579978	94.061207
-3.872492	108.023488	76.060063
-27.980365	112.332854	70.108231
-53.469014	104.907467	75.821648
-60.871095	93.566751	87.942977
-65.770429	104.997831	70.868663
-80.193565	92.972411	75.870757
-86.809159	76.815992	83.645504
-79.788103	77.500696	90.764740
-96.359246	59.104914	83.195889
-99.050597	37.535538	87.395703
-98.524631	65.333288	73.781718
-106.429522	52.794043	70.121786
-108.394127	31.019353	75.206490
-103.180588	21.989221	83.066235
-111.532264	21.098924	70.091495
-106.583428	1.857753	72.996991
-117.003220	31.412011	61.041900
-119.888127	21.387035	54.790014
-115.482568	2.965846	56.799525
-107.648824	-6.250349	65.956908
-117.313208	-5.701848	50.396174
-111.064714	-23.377499	51.263204
-101.422653	-33.930393	58.949024
-99.837403	-25.470937	67.239376
-91.614201	-51.231484	60.860880
-78.629544	-60.810758	71.717427
-91.767688	-57.730298	55.135706
-79.921511	-72.322967	58.511770
-66.624939	-79.589656	68.684018
-65.486459	-74.576261	76.164501
-51.682258	-90.084230	75.468368
-35.502897	-94.610922	87.212152
-52.283826	-94.544388	67.768081
-35.780769	-103.874484	71.827812
-20.640347	-108.215990	78.841822
-20.964043	-103.412587	86.525876
-5.249419	-115.793931	67.618446
8.755389	-117.844295	62.272113
7.765824	-113.533295	74.085531
-6.562680	-106.679528	87.115917
27.259667	-109.575434	73.730565
28.900982	-101.597279	87.774856
50.377776	-106.766286	66.398588
77.492765	-92.378141	75.118864
78.027394	-84.480590	88.233635
52.553721	-90.890580	93.557651
96.979510	-67.774323	93.611481
92.736420	-56.291132	102.745151
112.306087	-60.316016	84.437335
116.101591	-42.012658	82.439826
124.218373	-11.717204	65.703496
131.226325	-5.410190	52.820689
131.899577	18.571709	41.967367
126.072239	39.172527	44.833225
120.129302	34.893341	58.963754
118.948688	7.985508	68.980703
116.264755	54.008100	57.372338
111.762500	50.294045	67.422140
112.703228	73.636069	41.667698
103.921317	86.613749	37.241549
95.557563	85.399698	51.202915
99.837220	68.707963	65.678867
75.035352	98.386549	51.569800
52.444429	99.738588	67.195195
68.432605	109.374269	35.888727
45.099877	117.871632	38.528831
25.262656	117.614766	54.065987
26.004462	110.469442	67.051278
-0.686378	122.867147	52.199357
-24.052446	120.031189	59.232815
-3.179044	128.529729	39.013727
-28.075494	131.116674	37.395328
-47.544783	126.566919	47.249133
-46.014399	121.144015	55.900990
-64.150133	125.764222	41.910334
-75.041616	118.497249	47.170543
-74.665600	111.691975	58.431773
-62.243734	113.536044	61.823421
-83.554186	103.226369	60.272740
-85.555456	93.045019	68.666482
-88.802323	105.056338	48.048667
-93.864651	98.907809	42.973573
-97.397493	87.149795	53.558222
-94.336435	83.116974	67.027057
-105.055802	77.845335	49.189048
-109.899634	61.273270	58.997952
-108.909313	80.117985	36.392915
-117.862606	68.899477	34.231827
-121.444656	55.165224	43.063069
-117.335196	49.811666	55.033061
-126.455534	45.520247	39.068363
-125.230981	30.141712	44.786469
-129.263868	45.828599	25.106911
-131.610022	37.705909	21.279553
-130.280384	28.734162	30.732927
-126.709677	21.478317	40.278391
-130.936589	19.922823	26.263447
-127.240954	3.966220	32.605214
-123.072534	-4.644813	40.674887
-123.197463	4.055946	43.878585
-116.474336	-22.617201	43.596828
-110.350772	-31.592094	47.667555
-112.520101	-33.238788	41.527772
-102.387297	-50.924157	44.235802
-96.852958	-57.354279	48.265504
-100.862198	-48.643802	49.628201
-86.277429	-72.102673	48.448979
-78.440492	-77.984867	53.187740
-81.594193	-79.406267	44.795965
-70.962112	-90.267889	41.249584
-62.950343	-94.691144	47.374560
-65.745487	-89.711714	55.659701
-46.308905	-103.698952	47.665364
-32.600992	-108.049618	60.010236
-39.902119	-107.355452	35.049123
-19.946072	-113.676631	31.493805
-6.611669	-116.571942	38.176139
-12.859803	-114.601429	54.076330
9.423866	-120.179423	28.950217
20.323521	-121.028269	27.720286
16.499137	-120.823595	37.540408
-0.648652	-118.004235	54.670529
30.605932	-119.989550	36.547045
27.462950	-119.220554	48.330834
47.707098	-116.194854	27.873671
67.290966	-108.660195	36.393600
72.318345	-105.334744	49.548414
49.591495	-112.100407	52.812274
95.514876	-92.816169	58.730393
99.903015	-85.193686	70.714529
109.763703	-85.740927	51.107113
124.176229	-73.019259	52.667142
125.788608	-64.738643	64.231048
115.764221	-69.837828	74.655154
130.202960	-47.883794	62.408259
123.974077	-34.679621	70.834857
135.028655	-41.424221	46.171197
135.807724	-21.913033	41.714988
137.039088	-9.971540	23.026574
136.474124	-18.301152	13.250012
136.706885	-6.381338	6.645449
136.203217	18.817400	0.442822
135.378638	31.665419	11.703670
136.447269	14.796293	27.682859
128.458617	55.867145	8.548768
123.699910	59.598837	27.393816
120.476457	62.781567	-11.158490
106.372311	77.263580	-13.661254
104.850007	85.697940	4.471893
114.195447	74.947619	25.819705
92.840521	97.132699	0.659333
93.404050	99.360058	17.580995
77.696035	100.455450	-18.986919
63.735986	110.249775	-20.985808
63.913971	116.700693	-3.059263
78.437549	109.133727	15.861288
46.648863	124.371700	-1.071616
37.839712	125.302097	20.489039
36.487141	126.596583	-18.448398
22.608311	132.749545	-14.548908
10.440147	135.930378	5.179400
15.509826	130.707813	22.840565
-8.657908	138.830615	8.709808
-28.484679	136.194995	24.752575
-10.466409	143.080282	-2.369239
-24.857852	144.316620	3.329465
-40.409952	140.898331	11.713789
-45.845280	137.026373	22.057852
-45.550447	141.152070	6.465102
-57.669981	137.119473	5.000899
-68.725651	130.984718	17.553539
-62.041445	131.145356	29.361806
-77.665397	125.535786	18.122310
-81.872673	118.429451	35.190786
-74.679190	128.334886	2.039990
-79.654123	123.894352	1.321150
-87.512451	116.119946	16.440628
-86.744794	113.454146	34.227943
-92.005011	109.501297	14.155083
-96.299681	100.686967	26.867305
-94.591401	106.081190	1.541574
-103.018408	93.712345	2.308498
-107.818372	87.647086	12.710523
-103.686035	91.201602	24.655821
-116.361485	72.223654	9.767817
-121.182441	64.559663	19.552026
-119.657273	64.683366	-3.720544
-125.888961	46.938489	-10.665135
-128.983558	41.052877	-2.306985
-127.572825	51.133762	14.421816
-132.132744	32.722918	-4.512807
-133.068166	34.681114	8.388636
-132.196798	25.115781	-14.104151
-133.422086	24.021597	-9.795693
-134.305222	26.931755	-1.236069
-134.015355	29.984134	7.356916
-134.064709	21.898958	-3.265333
-133.209224	15.474957	-0.823678
-132.647798	14.721211	9.627023
-133.213417	24.197591	15.778353
-128.138827	-0.776186	15.273955
-125.008810	-7.256410	27.767053
-124.402048	-10.542076	6.515604
-115.615783	-29.006670	13.628811
-111.229908	-38.473399	28.387780
-116.886156	-26.489029	33.767670
-100.574832	-55.770658	33.620316
-96.098276	-61.471656	41.708236
-95.062844	-63.637923	27.780657
-84.562676	-76.498806	31.200270
-79.857089	-82.365255	37.416616
-85.880701	-75.205371	42.084923
-69.742924	-92.149368	33.299720
-65.134454	-95.851107	34.421647
-64.091744	-96.500663	25.189439
-51.978831	-103.662374	17.465832
-43.211456	-107.390833	19.084848
-50.715900	-103.930861	27.930381
-27.420450	-112.162013	14.941764
-14.968847	-115.023221	20.231979
-20.323001	-112.558568	7.898324
-8.235261	-114.292950	7.949551
-1.024475	-116.651301	14.339960
-0.660612	-117.778126	19.578949
6.006841	-116.645484	11.489106
14.192910	-118.083289	13.064471
18.219904	-120.349997	17.951228
10.397698	-120.039017	21.614852
27.324949	-119.953058	16.039108
30.402399	-120.490925	18.472801
32.498929	-115.815990	7.255675
43.401839	-111.017555	3.973050
51.504641	-111.155252	13.903231
43.679181	-116.491554	19.619549
68.882849	-102.987662	16.874336
80.641257	-100.789305	31.110583
75.902076	-95.664427	8.481008
94.880426	-84.804041	9.675378
107.137406	-81.726583	23.600240
99.917463	-90.388612	36.642116
121.102009	-70.603267	21.040052
128.294592	-66.543629	35.641957
122.552379	-60.189870	1.950251
128.982051	-49.457776	-4.695113
133.969755	-45.130984	9.721532
134.732665	-51.803440	30.968801
135.530814	-35.537699	9.414320
137.072794	-22.698968	26.205380
133.958471	-33.894311	-2.170769
134.935487	-29.385191	4.843729
130.588118	12.860002	-21.468031
131.533106	28.479797	-16.104104
135.168248	-17.465377	-1.760833
133.719593	-7.886434	-13.327387
110.694305	43.550962	-39.535024
122.726366	48.242239	-24.550513
124.301201	15.075760	-34.532965
113.214127	26.004278	-44.153548
94.645819	54.782812	-44.101186
92.573734	73.956102	-31.619440
60.548183	78.657023	-47.076525
75.906944	85.713214	-33.132545
79.841854	48.310584	-55.609452
62.411008	60.427683	-57.071686
48.205751	89.757839	-47.934660
49.604463	106.608355	-35.989569
30.960041	109.907840	-45.721759
39.620726	115.284156	-35.439806
37.685032	84.168643	-57.475677
30.423058	95.642842	-55.812539
21.032918	120.848614	-39.689264
15.814773	132.377892	-25.507822
-6.138775	140.968846	-20.404570
1.838109	139.808392	-16.858561
10.019048	119.995778	-43.216884
-3.175981	132.685510	-32.581450
-23.583788	144.494474	-11.163934
-29.998347	144.570359	-1.919222
-33.703868	142.562746	-14.774936
-52.237961	138.606035	-6.994427
-49.673386	136.091237	-22.423919
-60.307424	135.270380	-10.524107
-27.267273	140.620137	-26.025639
-35.167329	137.484283	-30.144942
-59.627384	128.653347	-22.693699
-75.236356	123.391955	-11.512727
-86.955448	103.027421	-16.573606
-85.681074	112.197443	-9.006758
-53.225050	119.101964	-32.002452
-70.108395	104.670550	-28.388327
-99.846599	90.784080	-14.137208
-106.999232	87.585256	-5.803436
-118.160757	67.782507	-17.782245
-115.094984	73.979710	-8.889772
-102.847232	81.662882	-22.672225
-113.065638	72.266856	-23.230926
-124.113243	51.011701	-22.083456
-127.279158	39.464027	-20.135575
-129.872768	20.074769	-23.547612
-130.437808	25.971278	-21.368768
-123.903931	40.066965	-28.125094
-126.504806	22.622783	-28.356057
-131.391246	14.186476	-18.312259
-133.181573	18.988800	-11.824957
-130.238249	9.406217	-19.139849
-131.173091	7.784541	-10.210893
-122.410702	-7.550176	-20.387981
-126.874886	-2.735095	-8.518544
-126.271832	4.469637	-29.336072
-122.742490	-1.967119	-32.276553
-115.256026	-21.841769	-14.655172
-110.933946	-35.491283	4.327473
-97.050867	-55.275976	4.082960
-101.036083	-52.825278	13.246783
-108.998024	-25.036509	-25.355216
-100.690729	-41.136721	-15.536394
-87.347904	-69.480058	10.369383
-80.832951	-79.890242	22.952819
-66.937688	-91.301794	9.550769
-70.476185	-90.107986	21.058884
-83.784756	-69.405481	-1.536087
-73.731306	-81.009474	-0.460766
-52.202714	-99.169012	4.001124
-43.628297	-105.136915	7.785633
-16.084484	-108.772831	-5.622027
-27.763473	-109.261928	2.361210
-44.880173	-98.686124	-7.749423
-24.626767	-104.164929	-11.948150
-1.612695	-112.063653	-2.935766
-1.203945	-114.287133	5.098697
9.451808	-111.669039	-7.505051
18.046628	-115.330323	2.104778
29.734654	-107.158702	-18.854321
27.247602	-113.459963	-1.791899
5.082665	-106.428544	-21.023530
16.164537	-103.788567	-28.476124
40.851186	-102.667963	-21.126381
49.267044	-104.170789	-7.346584
70.888815	-89.813413	-14.778132
64.389072	-96.985252	-5.809731
44.753636	-97.110039	-31.717413
59.669236	-91.441026	-26.906017
87.651589	-78.027233	-13.285602
100.130196	-74.338686	-3.122831
114.969294	-48.034827	-22.440393
113.837546	-60.847830	-8.287769
90.814950	-69.863355	-24.164312
104.425306	-53.361805	-28.154163
123.004415	-34.550202	-26.579531
128.302339	-36.631111	-19.072271
131.246060	-16.572869	-20.792771
131.717699	-30.660931	-16.240715
123.447899	-21.291357	-33.435069
128.274182	-9.284204	-30.479866
107.187790	9.283108	-53.696955
102.609774	22.307309	-53.928895
124.460798	1.617989	-36.079416
117.951741	-0.477695	-45.468060
73.133100	33.092474	-67.736118
85.285986	33.381765	-60.818636
95.855222	8.054913	-64.082272
79.124320	20.789824	-71.231693
55.149896	46.231518	-70.260522
49.871936	58.637908	-64.805274
28.809491	72.786750	-68.617686
37.488393	71.278051	-64.351129
46.802082	46.042163	-74.892387
32.845220	59.957251	-73.703695
18.234880	85.473266	-66.224977
19.651808	95.438767	-60.295282
-4.579940	111.214531	-54.397148
9.174921	108.850929	-53.732121
7.765283	88.967550	-65.996935
-4.572650	101.296653	-60.732266
-14.744231	123.942399	-45.891978
-14.184399	134.268529	-34.591518
-21.851757	120.614951	-49.138672
-29.191981	127.805227	-41.957515
-33.232723	99.487569	-53.584882
-37.295704	116.860798	-43.545245
-18.498791	105.822140	-57.697303
-21.776033	95.639187	-60.555784
-48.783700	86.265533	-51.553558
-69.730027	89.207348	-37.899796
-91.314594	65.114402	-45.237269
-89.577712	78.443021	-34.620092
-52.264585	73.025392	-59.846127
-74.947794	62.638587	-56.809542
-105.300200	54.329591	-43.772046
-113.781725	58.262184	-33.713569
-115.395238	23.350110	-43.605398
-118.667532	42.833100	-34.306526
-103.003367	36.305550	-54.065990
-108.212598	20.755153	-53.306385
-118.183697	9.759102	-42.384836
-124.056866	11.797910	-33.316926
-113.155434	-1.291351	-49.370046
-115.499262	-5.689299	-43.242618
-98.884203	-17.754791	-52.073998
-108.909471	-14.467096	-42.054089
-104.564419	-2.890029	-58.467888
-96.882979	-10.575673	-62.360369
-92.051179	-29.435585	-46.271507
-93.769152	-42.248101	-26.432777
-79.387682	-55.263230	-32.344283
-86.566142	-56.312779	-18.718893
-81.668553	-30.325715	-58.392458
-76.208065	-42.088682	-52.179118
-72.149684	-67.283785	-29.000125
-69.274695	-79.937326	-14.299415
-47.014215	-88.709656	-29.195187
-55.158535	-89.746759	-16.038427
-61.820775	-67.927905	-43.396981
-50.801465	-79.544343	-41.853031
-26.633208	-95.699348	-31.738402
-14.524122	-102.215257	-22.780369
-12.038057	-94.576879	-40.595181
11.152901	-98.452811	-39.089742
29.043791	-92.750375	-44.293589
28.625468	-96.265021	-40.058971
-14.731721	-89.647769	-48.385281
8.877560	-90.009055	-51.114461
48.142021	-89.862477	-41.697259
62.639299	-87.708110	-32.651245
77.970692	-72.735012	-40.155970
77.022239	-77.916619	-31.402070
49.449579	-84.424883	-46.833476
64.895310	-77.088909	-46.541362
92.250559	-56.137647	-42.566893
104.912462	-44.817704	-37.802844
114.217160	-16.320410	-45.378053
115.899933	-26.231880	-38.944612
91.646812	-45.096480	-53.206014
102.625941	-23.865067	-54.875406
70.385338	2.310020	-85.901663
67.783397	18.386792	-80.248206
95.027955	-9.250545	-65.350730
80.898993	-12.592406	-78.153608
47.354707	25.799314	-85.618512
53.444362	30.500086	-81.384496
60.487301	-3.694563	-92.368062
51.795705	7.681437	-90.948622
34.684618	41.050975	-80.854911
26.817411	59.666835	-75.432203
5.720982	76.002469	-68.388431
12.312086	75.990617	-70.118152
30.354625	38.234970	-80.107911
15.896315	56.862683	-72.955483
-5.637145	86.914459	-64.320675
-11.383974	99.231710	-60.785726
-12.831263	81.062811	-66.068162
-21.855334	83.197109	-65.391694
-44.910790	65.091387	-70.249104
-36.792908	73.805350	-66.713362
-10.627709	67.332813	-69.126395
-27.769662	60.753149	-71.985669
-64.229433	53.393922	-70.509287
-78.794759	51.721079	-63.936960
-89.234241	21.927088	-70.511301
-92.864726	36.172852	-62.658632
-68.464567	41.000190	-76.399227
-79.399409	25.081582	-77.679570
-93.570327	6.870099	-69.795939
-102.410042	5.565467	-61.183665
-84.657865	-2.435385	-77.136551
-85.816141	-11.425661	-72.416758
-65.049045	-20.822675	-85.329200
-77.434738	-19.494910	-74.251338
-75.303210	-0.994460	-86.371712
-64.075793	-11.312502	-92.729780
-56.386364	-33.073921	-83.158566
-63.311569	-43.509123	-65.867363
-38.551729	-61.900842	-71.698175
-56.162277	-57.327791	-60.429385
